Product_Code,Warehouse,Product_Category,Date,Order_Demand
Product_1548,Whse_A,Category_019,2014/2/12,0
Product_1470,Whse_A,Category_019,2014/3/5,500
Product_1496,Whse_A,Category_019,2014/3/5,300
Product_1560,Whse_A,Category_019,2014/3/5,150
Product_1470,Whse_A,Category_019,2014/3/5,0
Product_1496,Whse_A,Category_019,2014/3/5,0
Product_1560,Whse_A,Category_019,2014/3/5,0
Product_1416,Whse_A,Category_019,2014/3/25,1000
Product_1419,Whse_A,Category_019,2014/3/25,2000
Product_1420,Whse_A,Category_019,2014/3/25,2000
Product_1421,Whse_A,Category_019,2014/3/25,1000
Product_1423,Whse_A,Category_019,2014/3/25,1000
Product_1424,Whse_A,Category_019,2014/3/25,1000
Product_1434,Whse_A,Category_019,2014/3/25,1000
Product_1496,Whse_A,Category_019,2014/3/25,150
Product_1553,Whse_A,Category_019,2014/3/25,250
Product_1416,Whse_A,Category_019,2014/3/24,0
Product_1419,Whse_A,Category_019,2014/3/24,0
Product_1420,Whse_A,Category_019,2014/3/24,0
Product_1421,Whse_A,Category_019,2014/3/24,0
Product_1423,Whse_A,Category_019,2014/3/24,0
Product_1424,Whse_A,Category_019,2014/3/24,0
Product_1434,Whse_A,Category_019,2014/4/1,0
Product_1496,Whse_A,Category_019,2014/3/24,0
Product_1553,Whse_A,Category_019,2014/3/24,0
Product_1416,Whse_A,Category_019,2014/3/27,1000
Product_1420,Whse_A,Category_019,2014/3/27,1000
Product_1461,Whse_A,Category_019,2014/3/27,500
Product_1416,Whse_A,Category_019,2014/3/28,0
Product_1420,Whse_A,Category_019,2014/3/28,0
Product_1461,Whse_A,Category_019,2014/3/28,0
Product_1419,Whse_A,Category_019,2014/4/4,1000
Product_1424,Whse_A,Category_019,2014/4/4,1000
Product_1461,Whse_A,Category_019,2014/4/4,200
Product_1548,Whse_A,Category_019,2014/4/4,200
Product_1560,Whse_A,Category_019,2014/4/4,100
Product_1419,Whse_A,Category_019,2014/4/11,0
Product_1424,Whse_A,Category_019,2014/4/11,0
Product_1461,Whse_A,Category_019,2014/4/7,0
Product_1548,Whse_A,Category_019,2014/4/7,0
Product_1560,Whse_A,Category_019,2014/4/7,0
Product_0422,Whse_A,Category_019,2014/4/8,500
Product_1461,Whse_A,Category_019,2014/4/8,1400
Product_0422,Whse_A,Category_019,2014/4/7,0
Product_1461,Whse_A,Category_019,2014/4/7,0
Product_1496,Whse_A,Category_019,2014/4/29,150
Product_1541,Whse_A,Category_019,2014/4/29,500
Product_1496,Whse_A,Category_019,2014/4/28,0
Product_1541,Whse_A,Category_019,2014/4/28,0
Product_1461,Whse_A,Category_019,2014/5/9,1000
Product_1461,Whse_A,Category_019,2014/5/9,0
Product_0425,Whse_A,Category_019,2014/5/27,1350
Product_1496,Whse_A,Category_019,2014/5/27,150
Product_0425,Whse_A,Category_019,2014/5/26,0
Product_1496,Whse_A,Category_019,2014/5/26,0
Product_0422,Whse_A,Category_019,2014/6/2,300
Product_1409,Whse_A,Category_019,2014/6/2,500
Product_1410,Whse_A,Category_019,2014/6/2,1300
Product_1423,Whse_A,Category_019,2014/6/2,1000
Product_1553,Whse_A,Category_019,2014/6/2,150
Product_0422,Whse_A,Category_019,2014/6/2,0
Product_1409,Whse_A,Category_019,2014/6/2,0
Product_1410,Whse_A,Category_019,2014/6/2,0
Product_1423,Whse_A,Category_019,2014/6/2,0
Product_1553,Whse_A,Category_019,2014/6/2,0
Product_1496,Whse_A,Category_019,2014/6/13,2500
Product_1496,Whse_A,Category_019,2014/6/13,0
Product_1409,Whse_A,Category_019,2014/6/26,400
Product_1424,Whse_A,Category_019,2014/6/26,1000
Product_1461,Whse_A,Category_019,2014/6/26,1000
Product_1409,Whse_A,Category_019,2014/6/26,0
Product_1424,Whse_A,Category_019,2014/6/26,0
Product_1461,Whse_A,Category_019,2014/6/26,0
Product_0417,Whse_A,Category_019,2014/7/8,600
Product_0422,Whse_A,Category_019,2014/7/8,600
Product_1448,Whse_A,Category_019,2014/7/8,1000
Product_1548,Whse_A,Category_019,2014/7/8,100
Product_0417,Whse_A,Category_019,2014/7/7,0
Product_0422,Whse_A,Category_019,2014/7/7,0
Product_1448,Whse_A,Category_019,2014/7/7,0
Product_1548,Whse_A,Category_019,2014/7/7,0
Product_1291,Whse_A,Category_019,2014/7/22,100
Product_1384,Whse_A,Category_019,2014/7/22,200
Product_1291,Whse_A,Category_019,2014/7/22,0
Product_1384,Whse_A,Category_019,2014/7/22,0
Product_1384,Whse_A,Category_019,2014/7/23,300
Product_1384,Whse_A,Category_019,2014/7/23,0
Product_1416,Whse_A,Category_019,NA,(300)
Product_1419,Whse_A,Category_019,NA,(400)
Product_1420,Whse_A,Category_019,NA,(300)
Product_1424,Whse_A,Category_019,NA,(300)
Product_1424,Whse_A,Category_019,NA,(200)
Product_1548,Whse_A,Category_019,NA,(750)
Product_1416,Whse_A,Category_019,NA,(2000)
Product_1420,Whse_A,Category_019,NA,(2000)
Product_1424,Whse_A,Category_019,NA,(2000)
Product_0120,Whse_A,Category_021,2014/4/23,20
Product_0200,Whse_A,Category_007,2014/1/7,24
Product_0325,Whse_A,Category_021,2014/1/7,1
Product_2057,Whse_A,Category_021,2014/6/17,2
Product_1314,Whse_A,Category_019,2014/11/10,1000
Product_1392,Whse_A,Category_019,2014/11/10,900
Product_1392,Whse_A,Category_019,2014/11/10,100
Product_1392,Whse_A,Category_019,2014/12/17,1500
Product_0123,Whse_A,Category_021,2014/9/1,20
Product_0353,Whse_A,Category_021,2014/6/13,2
Product_0353,Whse_A,Category_021,2014/6/23,(1)
Product_0937,Whse_A,Category_006,2014/8/11,2000
Product_0937,Whse_A,Category_006,2014/10/17,1000
Product_0937,Whse_A,Category_006,2014/11/28,2000
Product_0937,Whse_A,Category_006,2014/2/28,3000
Product_0937,Whse_A,Category_006,2014/6/3,3000
Product_0432,Whse_A,Category_018,2014/9/4,3
Product_0150,Whse_A,Category_015,2014/2/12,5
Product_0463,Whse_A,Category_015,2014/2/12,24
Product_0495,Whse_A,Category_015,2014/2/12,5
Product_0565,Whse_A,Category_015,2014/2/12,11
Product_0565,Whse_A,Category_015,2014/3/20,1
Product_0547,Whse_A,Category_013,2014/2/12,160
Product_0547,Whse_A,Category_013,2014/2/25,30
Product_0200,Whse_A,Category_007,2014/5/29,100
Product_0211,Whse_A,Category_007,2014/5/29,100
Product_0548,Whse_A,Category_013,2014/7/4,50
Product_0136,Whse_A,Category_021,2014/10/14,10
Product_0136,Whse_A,Category_021,2014/7/4,10
Product_2167,Whse_A,Category_024,2014/3/31,5
Product_2167,Whse_A,Category_024,2014/7/2,5
Product_0935,Whse_A,Category_006,2014/5/23,2000
Product_0123,Whse_A,Category_021,2014/11/4,150
Product_0308,Whse_A,Category_024,2014/5/23,8
Product_0320,Whse_A,Category_024,2014/5/23,100
Product_1618,Whse_A,Category_024,2014/5/23,1
Product_1645,Whse_A,Category_024,2014/5/23,2
Product_1646,Whse_A,Category_024,2014/5/23,1
Product_1461,Whse_A,Category_019,2014/1/2,1000
Product_1496,Whse_A,Category_019,2014/1/2,1000
Product_1250,Whse_A,Category_019,2014/2/5,2000
Product_1402,Whse_A,Category_019,2014/2/5,2000
Product_1496,Whse_A,Category_019,2014/2/5,4000
Product_1496,Whse_A,Category_019,2014/2/11,1500
Product_1535,Whse_A,Category_019,2014/5/13,100
Product_0973,Whse_A,Category_028,2014/11/17,200
Product_0973,Whse_A,Category_028,2014/6/19,100
Product_1410,Whse_A,Category_019,2014/10/14,2000
Product_1470,Whse_A,Category_019,2014/10/14,2000
Product_1548,Whse_A,Category_019,2014/10/14,500
Product_0642,Whse_A,Category_019,2014/11/10,1
Product_1250,Whse_A,Category_019,2014/11/10,100
Product_1470,Whse_A,Category_019,2014/11/10,100
Product_1548,Whse_A,Category_019,2014/11/10,50
Product_0976,Whse_A,Category_028,2014/11/10,50
Product_0986,Whse_A,Category_028,2014/11/10,50
Product_1808,Whse_A,Category_028,2014/11/10,1
Product_1410,Whse_A,Category_019,2014/12/16,2000
Product_1470,Whse_A,Category_019,2014/12/16,2300
Product_1513,Whse_A,Category_019,2014/12/16,1000
Product_1410,Whse_A,Category_019,2014/7/10,4000
Product_1470,Whse_A,Category_019,2014/7/10,2000
Product_0982,Whse_A,Category_028,2014/9/2,250
Product_0982,Whse_A,Category_028,2014/7/30,400
Product_0965,Whse_A,Category_006,2014/3/25,2
Product_0966,Whse_A,Category_006,2014/3/25,10
Product_0966,Whse_A,Category_006,2014/4/16,10
Product_0965,Whse_A,Category_006,2014/4/28,1
Product_1409,Whse_A,Category_019,2014/3/19,200
Product_1672,Whse_A,Category_026,2014/3/10,20
Product_1669,Whse_A,Category_026,2014/7/11,100
Product_1672,Whse_A,Category_026,2014/7/11,100
Product_1409,Whse_A,Category_019,2014/8/11,500
Product_1409,Whse_A,Category_019,2014/8/11,0
Product_0427,Whse_A,Category_019,2014/8/26,300
Product_1250,Whse_A,Category_019,2014/8/26,900
Product_1284,Whse_A,Category_019,2014/8/26,300
Product_1421,Whse_A,Category_019,2014/8/26,400
Product_1539,Whse_A,Category_019,2014/8/26,500
Product_0427,Whse_A,Category_019,2014/8/26,0
Product_1250,Whse_A,Category_019,2014/8/26,0
Product_1284,Whse_A,Category_019,2014/8/26,0
Product_1421,Whse_A,Category_019,2014/8/26,0
Product_1539,Whse_A,Category_019,2014/8/26,0
Product_0427,Whse_A,Category_019,2014/9/24,300
Product_1250,Whse_A,Category_019,2014/9/24,1000
Product_1299,Whse_A,Category_019,2014/9/24,800
Product_1421,Whse_A,Category_019,2014/9/24,800
Product_0427,Whse_A,Category_019,2014/9/24,0
Product_1250,Whse_A,Category_019,2014/9/24,0
Product_1299,Whse_A,Category_019,2014/9/24,0
Product_1421,Whse_A,Category_019,2014/9/24,0
Product_0427,Whse_A,Category_019,2014/10/2,300
Product_0427,Whse_A,Category_019,2014/10/6,0
Product_1419,Whse_A,Category_019,2014/10/7,300
Product_1469,Whse_A,Category_019,2014/10/7,400
Product_1419,Whse_A,Category_019,2014/10/8,0
Product_1470,Whse_A,Category_019,2014/10/8,2700
Product_1470,Whse_A,Category_019,2014/10/8,0
Product_1470,Whse_A,Category_019,2014/11/5,1500
Product_1541,Whse_A,Category_019,2014/11/5,200
Product_1470,Whse_A,Category_019,2014/11/6,0
Product_1541,Whse_A,Category_019,2014/11/6,0
Product_1469,Whse_A,Category_019,2014/11/7,500
Product_1539,Whse_A,Category_019,2013/12/20,700
Product_1539,Whse_A,Category_019,2014/1/6,0
Product_1420,Whse_A,Category_019,2014/1/10,300
Product_1421,Whse_A,Category_019,2014/1/10,300
Product_1423,Whse_A,Category_019,2014/1/10,100
Product_1513,Whse_A,Category_019,2014/1/10,100
Product_1420,Whse_A,Category_019,2014/1/14,0
Product_1421,Whse_A,Category_019,2014/1/14,0
Product_1423,Whse_A,Category_019,2014/1/14,0
Product_1513,Whse_A,Category_019,2014/1/14,0
Product_1284,Whse_A,Category_019,2014/2/7,200
Product_1284,Whse_A,Category_019,2014/2/7,0
Product_1470,Whse_A,Category_019,2014/3/4,2200
Product_1539,Whse_A,Category_019,2014/3/4,650
Product_1470,Whse_A,Category_019,2014/3/5,0
Product_1539,Whse_A,Category_019,2014/3/5,0
Product_0427,Whse_A,Category_019,2014/3/27,2200
Product_1250,Whse_A,Category_019,2014/3/27,1100
Product_1284,Whse_A,Category_019,2014/3/27,600
Product_1410,Whse_A,Category_019,2014/3/27,1000
Product_0427,Whse_A,Category_019,2014/3/27,0
Product_1250,Whse_A,Category_019,2014/3/27,0
Product_1284,Whse_A,Category_019,2014/3/27,0
Product_1410,Whse_A,Category_019,2014/3/27,0
Product_1416,Whse_A,Category_019,2014/4/3,600
Product_1420,Whse_A,Category_019,2014/4/3,100
Product_1424,Whse_A,Category_019,2014/4/3,200
Product_1470,Whse_A,Category_019,2014/4/3,2500
Product_1416,Whse_A,Category_019,2014/4/3,0
Product_1420,Whse_A,Category_019,2014/4/3,0
Product_1424,Whse_A,Category_019,2014/4/3,0
Product_1470,Whse_A,Category_019,2014/4/11,0
Product_1410,Whse_A,Category_019,2014/4/7,900
Product_1420,Whse_A,Category_019,2014/4/7,200
Product_1421,Whse_A,Category_019,2014/4/7,300
Product_1539,Whse_A,Category_019,2014/4/7,550
Product_1410,Whse_A,Category_019,2014/4/11,0
Product_1420,Whse_A,Category_019,2014/4/7,0
Product_1421,Whse_A,Category_019,2014/4/7,0
Product_1539,Whse_A,Category_019,2014/4/7,0
Product_1250,Whse_A,Category_019,2014/4/30,700
Product_1496,Whse_A,Category_019,2014/4/30,600
Product_1250,Whse_A,Category_019,2014/4/30,0
Product_1496,Whse_A,Category_019,2014/4/30,0
Product_1539,Whse_A,Category_019,2014/5/1,500
Product_1539,Whse_A,Category_019,2014/5/14,0
Product_1539,Whse_A,Category_019,2014/5/2,600
Product_1539,Whse_A,Category_019,2014/5/14,0
Product_0427,Whse_A,Category_019,2014/5/12,500
Product_1410,Whse_A,Category_019,2014/5/12,900
Product_1424,Whse_A,Category_019,2014/5/12,2400
Product_0427,Whse_A,Category_019,2014/5/12,0
Product_1410,Whse_A,Category_019,2014/5/12,0
Product_1424,Whse_A,Category_019,2014/5/12,0
Product_1250,Whse_A,Category_019,2014/6/4,2900
Product_1470,Whse_A,Category_019,2014/6/4,3300
Product_1250,Whse_A,Category_019,2014/6/4,0
Product_1470,Whse_A,Category_019,2014/6/10,0
Product_1284,Whse_A,Category_019,2014/6/5,300
Product_1469,Whse_A,Category_019,2014/6/5,300
Product_1284,Whse_A,Category_019,2014/6/6,0
Product_1469,Whse_A,Category_019,2014/6/6,0
Product_0427,Whse_A,Category_019,2014/6/12,500
Product_1539,Whse_A,Category_019,2014/6/12,650
Product_0427,Whse_A,Category_019,2014/6/12,0
Product_1539,Whse_A,Category_019,2014/6/12,0
Product_1284,Whse_A,Category_019,2014/7/7,200
Product_1469,Whse_A,Category_019,2014/7/7,1000
Product_1284,Whse_A,Category_019,2014/7/7,0
Product_1469,Whse_A,Category_019,2014/7/7,0
Product_1423,Whse_A,Category_019,2014/7/29,200
Product_1423,Whse_A,Category_019,2014/7/29,0
Product_0427,Whse_A,Category_019,2014/7/30,500
Product_1250,Whse_A,Category_019,2014/7/30,300
Product_1416,Whse_A,Category_019,2014/7/30,700
Product_1420,Whse_A,Category_019,2014/7/30,200
Product_1421,Whse_A,Category_019,2014/7/30,100
Product_0427,Whse_A,Category_019,2014/7/30,0
Product_1250,Whse_A,Category_019,2014/7/30,0
Product_1416,Whse_A,Category_019,2014/7/30,0
Product_1420,Whse_A,Category_019,2014/7/30,0
Product_1421,Whse_A,Category_019,2014/7/30,0
Product_0973,Whse_A,Category_028,2014/8/11,400
Product_0973,Whse_A,Category_028,2014/8/11,0
Product_0984,Whse_A,Category_028,2014/9/18,200
Product_0984,Whse_A,Category_028,2014/9/18,0
Product_0985,Whse_A,Category_028,2014/10/2,300
Product_0989,Whse_A,Category_028,2014/10/2,200
Product_0985,Whse_A,Category_028,2014/10/2,0
Product_0989,Whse_A,Category_028,2014/10/3,0
Product_0643,Whse_A,Category_028,2014/10/2,2
Product_0643,Whse_A,Category_028,2014/10/6,0
Product_0984,Whse_A,Category_028,2014/10/7,300
Product_0984,Whse_A,Category_028,2014/10/8,0
Product_0984,Whse_A,Category_028,2014/1/10,100
Product_0984,Whse_A,Category_028,2014/1/14,0
Product_0984,Whse_A,Category_028,2014/1/31,400
Product_0984,Whse_A,Category_028,2014/1/31,0
Product_0973,Whse_A,Category_028,2014/2/7,500
Product_0973,Whse_A,Category_028,2014/2/7,0
Product_1908,Whse_A,Category_028,2014/3/27,1
Product_1908,Whse_A,Category_028,2014/3/27,0
Product_0984,Whse_A,Category_028,2014/4/8,400
Product_0984,Whse_A,Category_028,2014/4/8,0
Product_0973,Whse_A,Category_028,2014/4/30,400
Product_0979,Whse_A,Category_028,2014/4/30,400
Product_0973,Whse_A,Category_028,2014/5/15,0
Product_0979,Whse_A,Category_028,2014/5/14,0
Product_0980,Whse_A,Category_028,2014/6/5,100
Product_0989,Whse_A,Category_028,2014/6/5,100
Product_0980,Whse_A,Category_028,2014/6/6,0
Product_0989,Whse_A,Category_028,2014/6/6,0
Product_0989,Whse_A,Category_028,2014/7/7,100
Product_0989,Whse_A,Category_028,2014/7/7,0
Product_0989,Whse_A,Category_028,2014/7/16,100
Product_0989,Whse_A,Category_028,2014/7/16,0
Product_0979,Whse_A,Category_028,2014/7/29,300
Product_0984,Whse_A,Category_028,2014/7/29,200
Product_0989,Whse_A,Category_028,2014/7/29,200
Product_0979,Whse_A,Category_028,2014/7/29,0
Product_0984,Whse_A,Category_028,2014/7/29,0
Product_0989,Whse_A,Category_028,2014/7/29,0
Product_1553,Whse_A,Category_019,2014/11/11,150
Product_1553,Whse_A,Category_019,2014/11/12,0
Product_1469,Whse_A,Category_019,2014/2/11,3200
Product_1496,Whse_A,Category_019,2014/2/11,100
Product_1469,Whse_A,Category_019,2014/2/10,0
Product_1496,Whse_A,Category_019,2014/2/10,0
Product_1553,Whse_A,Category_019,NA,(150)
Product_1553,Whse_A,Category_019,NA,(100)
Product_1250,Whse_A,Category_019,NA,(2)
Product_1553,Whse_A,Category_019,NA,(200)
Product_1553,Whse_A,Category_019,NA,(50)
Product_1553,Whse_A,Category_019,NA,(100)
Product_1553,Whse_A,Category_019,NA,(150)
Product_1553,Whse_A,Category_019,NA,(200)
Product_1553,Whse_A,Category_019,NA,(50)
Product_1553,Whse_A,Category_019,NA,(200)
Product_1416,Whse_A,Category_019,NA,(100)
Product_1419,Whse_A,Category_019,NA,(100)
Product_1420,Whse_A,Category_019,NA,(100)
Product_1421,Whse_A,Category_019,NA,(100)
Product_1422,Whse_A,Category_019,NA,(100)
Product_1423,Whse_A,Category_019,NA,(100)
Product_1424,Whse_A,Category_019,NA,(100)
Product_1553,Whse_A,Category_019,NA,(100)
Product_1416,Whse_A,Category_019,NA,(100)
Product_1419,Whse_A,Category_019,NA,(100)
Product_1420,Whse_A,Category_019,NA,(100)
Product_1421,Whse_A,Category_019,NA,(100)
Product_1422,Whse_A,Category_019,NA,(100)
Product_1423,Whse_A,Category_019,NA,(100)
Product_1424,Whse_A,Category_019,NA,(100)
Product_1427,Whse_A,Category_019,NA,(100)
Product_1553,Whse_A,Category_019,NA,(150)
Product_1553,Whse_A,Category_019,NA,(100)
Product_0980,Whse_A,Category_028,2014/12/2,200
Product_0980,Whse_A,Category_028,2014/12/5,0
Product_0985,Whse_A,Category_028,2014/12/5,200
Product_0985,Whse_A,Category_028,2014/12/5,0
Product_1535,Whse_A,Category_019,2014/8/18,100
Product_0981,Whse_A,Category_028,2014/2/16,200
Product_1584,Whse_A,Category_031,2014/8/12,5
Product_1584,Whse_A,Category_031,2014/9/2,6
Product_1584,Whse_A,Category_031,2014/8/21,5
Product_0458,Whse_A,Category_015,2014/3/13,2
Product_0463,Whse_A,Category_015,2014/3/13,4
Product_0302,Whse_A,Category_015,2014/7/18,3
Product_0172,Whse_A,Category_007,2014/8/12,2
Product_0365,Whse_A,Category_007,2014/8/12,1
Product_0200,Whse_A,Category_007,2014/1/7,147
Product_0204,Whse_A,Category_007,2014/1/7,10
Product_0172,Whse_A,Category_007,2014/2/10,2
Product_0172,Whse_A,Category_007,2014/2/12,(2)
Product_0172,Whse_A,Category_007,2014/2/12,2
Product_0249,Whse_A,Category_007,2014/3/18,150
Product_0206,Whse_A,Category_007,2014/4/7,(50)
Product_0190,Whse_A,Category_007,2014/6/27,48
Product_0200,Whse_A,Category_007,2014/6/27,216
Product_0206,Whse_A,Category_007,2014/7/18,10
Product_0122,Whse_A,Category_021,2014/9/2,50
Product_0122,Whse_A,Category_021,2014/11/21,50
Product_0353,Whse_A,Category_021,2014/1/7,4
Product_0122,Whse_A,Category_021,2014/3/13,100
Product_2057,Whse_A,Category_021,2014/3/13,3
Product_0326,Whse_A,Category_021,2014/3/18,10
Product_2057,Whse_A,Category_021,2014/5/20,2
Product_0122,Whse_A,Category_021,2014/6/27,50
Product_0123,Whse_A,Category_021,2014/7/18,100
Product_1792,Whse_A,Category_024,2014/3/13,1
Product_0318,Whse_A,Category_011,2014/8/12,1
Product_0318,Whse_A,Category_011,2014/9/2,5
Product_0318,Whse_A,Category_011,2014/7/25,1
Product_0442,Whse_A,Category_015,2014/8/6,4
Product_0453,Whse_A,Category_015,2014/8/15,8
Product_0463,Whse_A,Category_015,2014/10/31,10
Product_0544,Whse_A,Category_015,2014/12/1,5
Product_0463,Whse_A,Category_015,2014/12/4,6
Product_0495,Whse_A,Category_015,2014/1/9,8
Product_0458,Whse_A,Category_015,2014/1/28,(32)
Product_0471,Whse_A,Category_015,2014/1/28,(8)
Product_0442,Whse_A,Category_015,2014/4/3,2
Product_0442,Whse_A,Category_015,2014/4/8,2
Product_0294,Whse_A,Category_015,2014/6/6,10
Product_0533,Whse_A,Category_022,2014/12/19,34
Product_0365,Whse_A,Category_007,2014/8/15,6
Product_0365,Whse_A,Category_007,2014/8/15,2
Product_0365,Whse_A,Category_007,2014/9/10,5
Product_0226,Whse_A,Category_007,2014/9/24,20
Product_0232,Whse_A,Category_007,2014/11/26,1
Product_0365,Whse_A,Category_007,2014/12/11,6
Product_0200,Whse_A,Category_007,2014/12/16,60
Product_0206,Whse_A,Category_007,2014/12/16,60
Product_0365,Whse_A,Category_007,2014/1/14,2
Product_1976,Whse_A,Category_007,2014/1/21,2
Product_0412,Whse_A,Category_007,2014/5/12,10
Product_0412,Whse_A,Category_007,2014/5/20,3
Product_2144,Whse_A,Category_009,2014/10/15,50
Product_2128,Whse_A,Category_009,2014/11/28,40
Product_2128,Whse_A,Category_009,2014/12/4,20
Product_2128,Whse_A,Category_009,2014/3/3,50
Product_2072,Whse_A,Category_009,2014/3/6,10
Product_2076,Whse_A,Category_009,2014/3/6,10
Product_2082,Whse_A,Category_009,2014/3/6,10
Product_2089,Whse_A,Category_009,2014/3/6,10
Product_2128,Whse_A,Category_009,2014/3/25,50
Product_2072,Whse_A,Category_009,2014/3/26,50
Product_2076,Whse_A,Category_009,2014/3/26,50
Product_2082,Whse_A,Category_009,2014/3/26,50
Product_2121,Whse_A,Category_009,2014/3/27,4
Product_2121,Whse_A,Category_009,2014/3/27,16
Product_2082,Whse_A,Category_009,2014/4/8,40
Product_2089,Whse_A,Category_009,2014/4/8,10
Product_2072,Whse_A,Category_009,2014/4/17,66
Product_2072,Whse_A,Category_009,2014/4/17,54
Product_2076,Whse_A,Category_009,2014/4/17,120
Product_2082,Whse_A,Category_009,2014/4/17,120
Product_2089,Whse_A,Category_009,2014/6/24,10
Product_2109,Whse_A,Category_009,2014/7/21,20
Product_0364,Whse_A,Category_021,2014/8/12,8
Product_0130,Whse_A,Category_021,2014/8/14,100
Product_0349,Whse_A,Category_021,2014/8/15,10
Product_0325,Whse_A,Category_021,2014/8/15,5
Product_0364,Whse_A,Category_021,2014/8/21,24
Product_0123,Whse_A,Category_021,2014/8/28,200
Product_0349,Whse_A,Category_021,2014/8/28,10
Product_0130,Whse_A,Category_021,2014/9/3,50
Product_0364,Whse_A,Category_021,2014/9/3,4
Product_0120,Whse_A,Category_021,2014/9/10,10
Product_0123,Whse_A,Category_021,2014/9/10,200
Product_0325,Whse_A,Category_021,2014/9/26,6
Product_0130,Whse_A,Category_021,2014/9/26,50
Product_0169,Whse_A,Category_021,2014/9/26,10
Product_0349,Whse_A,Category_021,2014/9/26,5
Product_0293,Whse_A,Category_021,2014/10/1,50
Product_0325,Whse_A,Category_021,2014/10/3,4
Product_0288,Whse_A,Category_021,2014/10/7,50
Product_0364,Whse_A,Category_021,2014/10/7,10
Product_0123,Whse_A,Category_021,2014/10/16,300
Product_0130,Whse_A,Category_021,2014/10/21,50
Product_0364,Whse_A,Category_021,2014/10/21,2
Product_0123,Whse_A,Category_021,2014/10/29,200
Product_0364,Whse_A,Category_021,2014/11/6,10
Product_2055,Whse_A,Category_021,2014/11/11,2
Product_2056,Whse_A,Category_021,2014/11/11,2
Product_2055,Whse_A,Category_021,2014/11/19,4
Product_2056,Whse_A,Category_021,2014/11/19,4
Product_0123,Whse_A,Category_021,2014/11/21,200
Product_0325,Whse_A,Category_021,2014/11/21,10
Product_0120,Whse_A,Category_021,2014/11/28,50
Product_0123,Whse_A,Category_021,2014/11/28,300
Product_2055,Whse_A,Category_021,2014/12/1,15
Product_2056,Whse_A,Category_021,2014/12/1,4
Product_0130,Whse_A,Category_021,2014/12/1,150
Product_0123,Whse_A,Category_021,2014/12/2,300
Product_0349,Whse_A,Category_021,2014/12/9,6
Product_0325,Whse_A,Category_021,2014/12/11,10
Product_0325,Whse_A,Category_021,2014/12/18,5
Product_0349,Whse_A,Category_021,2014/2/4,10
Product_0123,Whse_A,Category_021,2014/2/11,100
Product_0349,Whse_A,Category_021,2014/3/4,10
Product_0123,Whse_A,Category_021,2014/3/4,200
Product_0325,Whse_A,Category_021,2014/3/4,1
Product_0123,Whse_A,Category_021,2014/3/13,100
Product_0131,Whse_A,Category_021,2014/3/13,18
Product_0349,Whse_A,Category_021,2014/3/17,10
Product_0349,Whse_A,Category_021,2014/3/19,10
Product_0123,Whse_A,Category_021,2014/4/2,100
Product_0325,Whse_A,Category_021,2014/4/2,6
Product_0130,Whse_A,Category_021,2014/4/2,40
Product_0349,Whse_A,Category_021,2014/4/3,10
Product_0325,Whse_A,Category_021,2014/4/8,16
Product_0325,Whse_A,Category_021,2014/4/8,4
Product_0349,Whse_A,Category_021,2014/4/9,8
Product_0130,Whse_A,Category_021,2014/4/30,30
Product_0364,Whse_A,Category_021,2014/5/20,6
Product_0325,Whse_A,Category_021,2014/5/27,10
Product_0349,Whse_A,Category_021,2014/5/30,10
Product_0130,Whse_A,Category_021,2014/6/2,60
Product_0349,Whse_A,Category_021,2014/6/2,2
Product_0123,Whse_A,Category_021,2014/6/17,400
Product_0130,Whse_A,Category_021,2014/6/17,30
Product_0123,Whse_A,Category_021,2014/6/18,250
Product_0349,Whse_A,Category_021,2014/6/24,10
Product_0130,Whse_A,Category_021,2014/7/1,200
Product_0131,Whse_A,Category_021,2014/7/1,20
Product_0169,Whse_A,Category_021,2014/7/8,2
Product_0325,Whse_A,Category_021,2014/7/10,5
Product_0349,Whse_A,Category_021,2014/7/16,20
Product_0325,Whse_A,Category_021,2014/7/21,4
Product_0308,Whse_A,Category_024,2014/8/28,10
Product_2167,Whse_A,Category_024,2014/9/2,12
Product_0308,Whse_A,Category_024,2014/4/2,6
Product_2167,Whse_A,Category_024,2014/4/2,6
Product_2167,Whse_A,Category_024,2014/5/14,8
Product_1093,Whse_A,Category_024,2014/6/2,20
Product_2167,Whse_A,Category_024,2014/7/8,5
Product_1960,Whse_A,Category_029,2014/12/1,10
Product_0937,Whse_A,Category_006,2014/1/29,3000
Product_0936,Whse_A,Category_006,2014/7/9,2500
Product_0599,Whse_A,Category_017,2014/11/17,80
Product_0944,Whse_A,Category_018,2014/11/7,1
Product_0946,Whse_A,Category_018,2014/11/7,1
Product_1822,Whse_A,Category_018,2014/11/7,2
Product_1822,Whse_A,Category_018,2014/12/23,4
Product_0148,Whse_A,Category_023,2014/11/17,1
Product_1672,Whse_A,Category_026,2014/10/3,20
Product_1585,Whse_A,Category_031,2014/11/6,1
Product_1585,Whse_A,Category_031,2014/2/4,3
Product_1402,Whse_A,Category_019,2014/1/7,1000
Product_1778,Whse_A,Category_010,2014/9/5,5
Product_1778,Whse_A,Category_010,2014/9/30,12
Product_1778,Whse_A,Category_010,2014/11/19,15
Product_1778,Whse_A,Category_010,2014/1/30,16
Product_1778,Whse_A,Category_010,2014/4/9,25
Product_1778,Whse_A,Category_010,2014/4/10,30
Product_1778,Whse_A,Category_010,2014/4/17,10
